"locus_tag","gene_id","pathways"
"SAOUHSC_00404","3920562",NA
"SAOUHSC_00405","3920563",NA
"SAOUHSC_00406","3920564",NA
"SAOUHSC_00407","3920565",NA
"SAOUHSC_00408","3920566",NA
"SAOUHSC_00409","3920567",NA
"SAOUHSC_00410","3920568",NA
"SAOUHSC_00411","3920569",NA
"SAOUHSC_00412","3920570",NA
"SAOUHSC_00413","3920571",NA
"SAOUHSC_00414","3920572",NA
"SAOUHSC_00415","3920573",NA
"SAOUHSC_00416","3920574",NA
"SAOUHSC_00417","3920575",NA
"SAOUHSC_00418","3920576",NA
"SAOUHSC_00420","3920577",NA
"SAOUHSC_00421","3920578","sao00270_Cysteine_and_methionine_metabolism, sao01100_Metabolic_pathways, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00422","3920579","sao00260_Glycine,_serine_and_threonine_metabolism, sao00270_Cysteine_and_methionine_metabolism, sao00670_One_carbon_pool_by_folate, sao00920_Sulfur_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00423","3919097","sao02010_ABC_transporters"
"SAOUHSC_00424","3919098","sao02010_ABC_transporters"
"SAOUHSC_00426","3919099","sao02010_ABC_transporters"
"SAOUHSC_00427","3919100",NA
"SAOUHSC_00428","3919101",NA
"SAOUHSC_00429","3919102",NA
"SAOUHSC_00430","3919103",NA
"SAOUHSC_00431","3919104",NA
"SAOUHSC_00433","3919105",NA
"SAOUHSC_00434","3919106",NA
"SAOUHSC_00435","3919107","sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao00910_Nitrogen_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00436","3919108","sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao00910_Nitrogen_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"gene-SAOUHSC_T00048",NA,NA
"SAOUHSC_00437","3919109","sao00500_Starch_and_sucrose_metabolism, sao02060_Phosphotransferase_system_(PTS)"
"SAOUHSC_00438","3919110","sao00500_Starch_and_sucrose_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_00439","3919111",NA
"SAOUHSC_00440","3919112",NA
"SAOUHSC_00441","3919113",NA
"SAOUHSC_00442","3919114","sao03030_DNA_replication, sao03430_Mismatch_repair, sao03440_Homologous_recombination"
"SAOUHSC_00444","3919115",NA
"SAOUHSC_00445","3919116","sao03440_Homologous_recombination"
"SAOUHSC_00446","3920309",NA
"gene-SAOUHSC_R0001",NA,NA
"gene-SAOUHSC_R0006",NA,NA
"gene-SAOUHSC_R00011",NA,NA
"SAOUHSC_00450","3920310",NA
"SAOUHSC_00451","3920311","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_00452","3920312",NA
"SAOUHSC_00453","3920313",NA
"SAOUHSC_00454","3920314","sao03030_DNA_replication, sao03430_Mismatch_repair, sao03440_Homologous_recombination"
"SAOUHSC_00455","3920315",NA
"SAOUHSC_00456","3920316",NA
"SAOUHSC_00457","3920317",NA
"SAOUHSC_00458","3920318",NA
"SAOUHSC_00459","3920319",NA
"SAOUHSC_00460","3920320",NA
"SAOUHSC_00461","3920321","sao00450_Selenocompound_metabolism, sao00970_Aminoacyl-tRNA_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_00462","3920322",NA
"SAOUHSC_00463","3920323",NA
"SAOUHSC_00464","3920324",NA
"SAOUHSC_00465","3920325",NA
"SAOUHSC_00466","3920326","sao00900_Terpenoid_backbone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_00467","3920327",NA
"SAOUHSC_00468","3920328",NA
"SAOUHSC_00469","3920329",NA
"SAOUHSC_00470","3920330",NA
"SAOUHSC_00471","3920331","sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao00541_Biosynthesis_of_various_nucleotide_sugars, sao01100_Metabolic_pathways, sao01250_Biosynthesis_of_nucleotide_sugars"
"SAOUHSC_00472","3920332","sao00030_Pentose_phosphate_pathway, sao00230_Purine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00473","3920333",NA
"SAOUHSC_00474","3920334","sao03010_Ribosome"
"SAOUHSC_00475","3920335",NA
"SAOUHSC_00477","3920336","sao03420_Nucleotide_excision_repair"
"SAOUHSC_00479","3920337",NA
"SAOUHSC_00480","3920338",NA
"SAOUHSC_00481","3920339",NA
"SAOUHSC_00482","3920340",NA
"SAOUHSC_00483","3920341",NA
"SAOUHSC_00484","3920342",NA
"SAOUHSC_00485","3920343","sao00230_Purine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01232_Nucleotide_metabolism"
"SAOUHSC_00486","3920344",NA
"SAOUHSC_00487","3920345",NA
"SAOUHSC_00488","3920346","sao00270_Cysteine_and_methionine_metabolism, sao00920_Sulfur_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids, sao01320_Sulfur_cycle"
"SAOUHSC_00489","3920347","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00490","3920406","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00491","3920407","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00492","3920408",NA
"SAOUHSC_00493","3920409","sao00970_Aminoacyl-tRNA_biosynthesis"
"gene-SAOUHSC_R00016",NA,NA
"gene-SAOUHSC_T00059",NA,NA
"gene-SAOUHSC_T00053",NA,NA
"gene-SAOUHSC_T00035",NA,NA
"gene-SAOUHSC_T00021",NA,NA
"gene-SAOUHSC_T00030",NA,NA
"gene-SAOUHSC_T0004",NA,NA
"gene-SAOUHSC_T00044",NA,NA
"gene-SAOUHSC_T0001",NA,NA
"gene-SAOUHSC_R0002",NA,NA
"gene-SAOUHSC_R0007",NA,NA
"gene-SAOUHSC_R00012",NA,NA
"SAOUHSC_00497","3920410",NA
"SAOUHSC_00499","3920411","sao00750_Vitamin_B6_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00500","3920412","sao00750_Vitamin_B6_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00501","3920413",NA
"SAOUHSC_00502","3920414",NA
"SAOUHSC_00503","3920415",NA
"SAOUHSC_00504","3920416",NA
"SAOUHSC_00505","3920417",NA
"SAOUHSC_00506","3920418",NA
"SAOUHSC_00507","3920419",NA
"SAOUHSC_00508","3920420",NA
"SAOUHSC_00509","3920421","sao00970_Aminoacyl-tRNA_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00510","3920422","sao00270_Cysteine_and_methionine_metabolism, sao00543_Exopolysaccharide_biosynthesis, sao00920_Sulfur_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00511","3920423","sao00970_Aminoacyl-tRNA_biosynthesis"
"SAOUHSC_00512","3920424",NA
"SAOUHSC_00513","3920367",NA
"SAOUHSC_00514","3920368",NA
"SAOUHSC_00515","3920369",NA
"SAOUHSC_00516","3920370","sao02024_Quorum_sensing, sao03060_Protein_export, sao03070_Bacterial_secretion_system"
"SAOUHSC_00517","3920371",NA
"SAOUHSC_00518","3920372","sao03010_Ribosome"
"SAOUHSC_00519","3920373","sao03010_Ribosome"
"SAOUHSC_00520","3920374","sao03010_Ribosome"
"SAOUHSC_00521","3920375","sao03010_Ribosome"
"SAOUHSC_00523","3920376",NA
"SAOUHSC_00524","3920377","sao03020_RNA_polymerase"
"SAOUHSC_00525","3920378","sao03020_RNA_polymerase"
"SAOUHSC_00526","3920379","sao03010_Ribosome"
"SAOUHSC_00527","3920380","sao03010_Ribosome"
"SAOUHSC_00528","3920381","sao03010_Ribosome"
"SAOUHSC_00529","3920382",NA
"SAOUHSC_00530","3920383",NA
"SAOUHSC_00531","3920384",NA
"SAOUHSC_00532","3920385","sao00260_Glycine,_serine_and_threonine_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_00533","3920386","sao00620_Pyruvate_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments"
"SAOUHSC_00534","3920814","sao00040_Pentose_and_glucuronate_interconversions, sao01100_Metabolic_pathways"
"SAOUHSC_00535","3920815",NA
"SAOUHSC_00536","3920816","sao00270_Cysteine_and_methionine_metabolism, sao00280_Valine,_leucine_and_isoleucine_degradation, sao00290_Valine,_leucine_and_isoleucine_biosynthesis, sao00770_Pantothenate_and_CoA_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01210_2-Oxocarboxylic_acid_metabolism, sao01230_Biosynthesis_of_amino_acids, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00537","3920817",NA
"SAOUHSC_00538","3920818","sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_00539","3920819","sao00230_Purine_metabolism, sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_00540","3920820","sao00230_Purine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_00541","3920821",NA
"SAOUHSC_00542","3920822",NA
"SAOUHSC_00543","3920823",NA
"gene-SAOUHSC_A00526",NA,NA
"SAOUHSC_00544","3920824","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_00545","3920825","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_00547","3920826","sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_00548","3920827","sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_00549","3920828","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00550","3920829",NA
"SAOUHSC_00551","3920830",NA
"SAOUHSC_00552","3920831","sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_00553","3920832","sao00030_Pentose_phosphate_pathway, sao00680_Methane_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00554","3920599","sao00030_Pentose_phosphate_pathway, sao00680_Methane_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00555","3920600","sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_00556","3920601",NA
"SAOUHSC_00557","3920602",NA
"SAOUHSC_00558","3920603","sao00071_Fatty_acid_degradation, sao00280_Valine,_leucine_and_isoleucine_degradation, sao00310_Lysine_degradation, sao00362_Benzoate_degradation, sao00380_Tryptophan_metabolism, sao00620_Pyruvate_metabolism, sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao00650_Butanoate_metabolism, sao00720_Other_carbon_fixation_pathways, sao00900_Terpenoid_backbone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01212_Fatty_acid_metabolism, sao02020_Two-component_system"
"SAOUHSC_00559","3920604",NA
"SAOUHSC_00560","3920605",NA
"SAOUHSC_00561","3920606",NA
"SAOUHSC_00562","3920607","sao00750_Vitamin_B6_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00564","3920608","sao03410_Base_excision_repair"
"SAOUHSC_00565","3920609",NA
"SAOUHSC_00567","3920610",NA
"SAOUHSC_00569","3920611",NA
"SAOUHSC_00571","3920612",NA
"SAOUHSC_00572","3920613",NA
"SAOUHSC_00573","3920614","sao00860_Porphyrin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00574","3920615","sao00430_Taurine_and_hypotaurine_metabolism, sao00620_Pyruvate_metabolism, sao00640_Propanoate_metabolism, sao00680_Methane_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_00575","3920616","sao00785_Lipoic_acid_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00577","3920617","sao00900_Terpenoid_backbone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao04146_Peroxisome"
"SAOUHSC_00578","3920618","sao00900_Terpenoid_backbone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_00579","3920503","sao00900_Terpenoid_backbone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_00580","3920504",NA
"SAOUHSC_00581","3920505",NA
"SAOUHSC_00582","3920506",NA
"SAOUHSC_00583","3920507",NA
"SAOUHSC_00584","3920508",NA
"SAOUHSC_00585","3920509",NA
"SAOUHSC_00586","3920510",NA
"SAOUHSC_00587","3920511",NA
"SAOUHSC_00588","3920512",NA
"SAOUHSC_00589","3920513",NA
"SAOUHSC_00591","3920514",NA
"SAOUHSC_00592","3920515",NA
"SAOUHSC_00593","3920516",NA
"SAOUHSC_00595","3920517",NA
"SAOUHSC_00596","3920518",NA
"SAOUHSC_00598","3920519",NA
"SAOUHSC_00599","3920520",NA
"SAOUHSC_00600","3920521",NA
"SAOUHSC_00602","3918921",NA
"SAOUHSC_00603","3918922",NA
"SAOUHSC_00604","3918923",NA
"SAOUHSC_00605","3918924",NA
"SAOUHSC_00606","3918925",NA
"SAOUHSC_00607","3918926",NA
"SAOUHSC_00608","3918927","sao00010_Glycolysis_/_Gluconeogenesis, sao00071_Fatty_acid_degradation, sao00350_Tyrosine_metabolism, sao00620_Pyruvate_metabolism, sao00625_Chloroalkane_and_chloroalkene_degradation, sao00626_Naphthalene_degradation, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01220_Degradation_of_aromatic_compounds"
"SAOUHSC_00609","3918928",NA
"SAOUHSC_00610","3918929",NA
"SAOUHSC_00611","3918930","sao00970_Aminoacyl-tRNA_biosynthesis"
"SAOUHSC_00612","3918931",NA
"SAOUHSC_00613","3918932",NA
"SAOUHSC_00614","3918933",NA
"SAOUHSC_00615","3918934",NA
"SAOUHSC_00616","3918935",NA
"SAOUHSC_00617","3918936",NA
"SAOUHSC_00618","3918937",NA
"SAOUHSC_00619","3918938",NA
"SAOUHSC_00620","3918939",NA
"SAOUHSC_00621","3918940","sao02024_Quorum_sensing"
"SAOUHSC_00622","3920033",NA
"SAOUHSC_00624","3920034",NA
"SAOUHSC_00625","3920035",NA
"SAOUHSC_00626","3920036",NA
"SAOUHSC_00627","3920037",NA
"SAOUHSC_00628","3920038",NA
"SAOUHSC_00629","3920039",NA
"SAOUHSC_00630","3920040",NA
"SAOUHSC_00632","3920041",NA
"SAOUHSC_00633","3920042",NA
"SAOUHSC_00634","3920043","sao02010_ABC_transporters"
"SAOUHSC_00636","3920044","sao02010_ABC_transporters"
"SAOUHSC_00637","3920045","sao02010_ABC_transporters"
"SAOUHSC_00638","3920046",NA
"SAOUHSC_00639","3920047",NA
"SAOUHSC_00640","3920048","sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_00641","3920049","sao02010_ABC_transporters"
"SAOUHSC_00642","3920050","sao02010_ABC_transporters"
"SAOUHSC_00643","3920051","sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_00644","3919936",NA
"SAOUHSC_00645","3919937","sao00564_Glycerophospholipid_metabolism"
"SAOUHSC_00646","3919938","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_00647","3919939","sao01501_beta-Lactam_resistance, sao02010_ABC_transporters"
"SAOUHSC_00648","3919940",NA
"SAOUHSC_00650","3919941",NA
"SAOUHSC_00651","3919942",NA
"SAOUHSC_00652","3919943",NA
"SAOUHSC_00653","3919944",NA
"SAOUHSC_00654","3919945",NA
"SAOUHSC_00655","3919946","sao00561_Glycerolipid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_00656","3919947","sao00561_Glycerolipid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_00658","3919948","sao00561_Glycerolipid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_00659","3919949",NA
"SAOUHSC_00660","3919950",NA
"SAOUHSC_00661","3919951",NA
"gene-SAOUHSC_A00635",NA,NA
"SAOUHSC_00662","3919952",NA
"SAOUHSC_00663","3919953",NA
"SAOUHSC_00664","3919954",NA
"SAOUHSC_00665","3919955","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao02020_Two-component_system"
"SAOUHSC_00666","3919429","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao02020_Two-component_system"
"SAOUHSC_00667","3919430","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao02010_ABC_transporters, sao02020_Two-component_system, sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_00668","3919431","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao02010_ABC_transporters, sao02020_Two-component_system, sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_00669","3919432",NA
"SAOUHSC_00670","3919433",NA
"SAOUHSC_00671","3919434",NA
"SAOUHSC_00672","3919435",NA
"SAOUHSC_00673","3919436",NA
"SAOUHSC_00674","3919437",NA
"SAOUHSC_00675","3919438",NA
"SAOUHSC_00676","3919439",NA
"SAOUHSC_00677","3919440",NA
"SAOUHSC_00678","3919441",NA
"SAOUHSC_00679","3919442",NA
"SAOUHSC_00680","3919443",NA
"SAOUHSC_00681","3919444",NA
"SAOUHSC_00682","3919445",NA
"SAOUHSC_00683","3919446",NA
"SAOUHSC_00684","3919447",NA
"SAOUHSC_00685","3920989",NA
"SAOUHSC_00686","3920990",NA
"SAOUHSC_00687","3920991",NA
"SAOUHSC_00688","3920992",NA
"SAOUHSC_00689","3920993",NA
"SAOUHSC_00690","3920994",NA
"SAOUHSC_00691","3920995","sao00550_Peptidoglycan_biosynthesis, sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_00692","3920996","sao02010_ABC_transporters"
"SAOUHSC_00693","3920997","sao02010_ABC_transporters"
"SAOUHSC_00694","3920998",NA
"SAOUHSC_00695","3920999",NA
"SAOUHSC_00696","3921000",NA
"SAOUHSC_00697","3921001",NA
"SAOUHSC_00698","3921002",NA
"SAOUHSC_00699","3921003",NA
"SAOUHSC_00700","3921004",NA
"SAOUHSC_00701","3921005",NA
"SAOUHSC_00702","3921006",NA
"SAOUHSC_00703","3921007",NA
"SAOUHSC_00704","3921008",NA
"SAOUHSC_00705","3919332",NA
"SAOUHSC_00706","3919333",NA
"SAOUHSC_00707","3919334","sao00051_Fructose_and_mannose_metabolism, sao01100_Metabolic_pathways, sao02060_Phosphotransferase_system_(PTS)"
"SAOUHSC_00708","3919335","sao00051_Fructose_and_mannose_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao02060_Phosphotransferase_system_(PTS)"
"SAOUHSC_00709","3919336",NA
"SAOUHSC_00710","3919337","sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_00711","3919338",NA
"SAOUHSC_00712","3919339",NA
"SAOUHSC_00713","3919340","sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_00714","3919341","sao02020_Two-component_system"
"SAOUHSC_00715","3919342","sao02020_Two-component_system"
"SAOUHSC_00716","3919343","sao00920_Sulfur_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01320_Sulfur_cycle"
"SAOUHSC_00717","3919344",NA
"SAOUHSC_00718","3919345",NA
"SAOUHSC_00719","3919346","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_00720","3919347","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00721","3919348","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_00722","3919349","sao00790_Folate_biosynthesis, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00723","3919350","sao00790_Folate_biosynthesis, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00724","3920969","sao00790_Folate_biosynthesis, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_00725","3920970",NA
"SAOUHSC_00726","3920971",NA
"SAOUHSC_00727","3920972",NA
"SAOUHSC_00728","3920973","sao00552_Teichoic_acid_biosynthesis, sao00561_Glycerolipid_metabolism, sao01100_Metabolic_pathways"
"gene-SAOUHSC_A00703",NA,NA
"SAOUHSC_00729","3920974",NA
"SAOUHSC_00730","3920975","sao03018_RNA_degradation"
"SAOUHSC_00731","3920976","sao02010_ABC_transporters"
"SAOUHSC_00732","3920977","sao02010_ABC_transporters"
"SAOUHSC_00733","3920978","sao00340_Histidine_metabolism, sao00350_Tyrosine_metabolism, sao00360_Phenylalanine_metabolism, sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao00401_Novobiocin_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_00734","3920979",NA
"SAOUHSC_00735","3920980",NA
"SAOUHSC_00736","3920981",NA
"SAOUHSC_00737","3920982",NA
"SAOUHSC_00738","3920983",NA
"SAOUHSC_00739","3920984","sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_00740","3920985",NA
"SAOUHSC_00741","3920986",NA
"SAOUHSC_00742","3920987","sao00230_Purine_metabolism, sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_00743","3920988","sao00230_Purine_metabolism, sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_00744","3919506",NA
"SAOUHSC_00745","3919507",NA
"SAOUHSC_00746","3919508",NA
"SAOUHSC_00747","3919509",NA
"SAOUHSC_00748","3919510",NA
"SAOUHSC_00749","3919511",NA
"SAOUHSC_00751","3919512",NA
"SAOUHSC_00752","3919513","sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways, sao01250_Biosynthesis_of_nucleotide_sugars"
